[5] ['1/7', '5/9', '8/9', '7/4', '6'] -> ((8/9 - (5/9 / 7/4)) / (1/7 / 6))
[233] ['2/9', '4/5', '7/4', '2', '8/3'] -> ((2 + (7/4 * 8/3)) / (2/9 / 4/5))
[234] ['1/8', '7/5', '7/4', '9/2', '9'] -> (9/2 + ((1/8 + 7/4) * (7/5 + 9)))
[235] ['9/8', '9/7', '9/7', '4/3', '2'] -> (9/7 / ((2 / 4/3) - (9/8 * 9/7)))
[236] ['4/9', '2/3', '4/5', '1', '7/2'] -> ((7/2 / (4/5 - 2/3)) - (1 / 4/9))
[237] ['7/8', '8/7', '8/5', '3', '7/2'] -> ((8/7 * 8/5) * (3 * (7/8 + 7/2)))
[238] ['3/7', '4/9', '9/8', '4/3', '4'] -> (4 / (4/3 - (9/8 / (3/7 / 4/9))))
[239] ['1/3', '2/5', '7/5', '7/4', '3'] -> ((7/5 + 3) / ((1/3 * 7/4) - 2/5))
[240] ['2/7', '9/8', '8/7', '7/4', '4'] -> (((2/7 * 7/4) / (8/7 - 9/8)) - 4)
[241] ['1/8', '7/5', '9/5', '9/5', '9'] -> (((7/5 + 9/5) - (9/5 / 9)) / 1/8)
[242] ['5/6', '9/7', '3/2', '9/4', '4'] -> ((5/6 + 3/2) * (9/7 + (9/4 * 4)))
[243] ['1/9', '5/4', '9/7', '4/3', '5'] -> ((1/9 + 5) / (5/4 - (4/3 / 9/7)))
[244] ['1/4', '2/3', '6/5', '7/4', '8'] -> (8 * ((7/4 / (2/3 - 1/4)) - 6/5))
[245] ['1/7', '5/6', '5/6', '7/4', '5'] -> ((5 + (5/6 / 5/6)) / (1/7 * 7/4))
[246] ['3/7', '4/9', '9/8', '7/5', '4'] -> ((4 / 4/9) / ((9/8 / 7/5) - 3/7))
[247] ['1/3', '2/5', '7/5', '9/4', '3'] -> (9/4 * (((7/5 + 3) / 2/5) - 1/3))
[248] ['4/9', '2/3', '5/6', '7/8', '1'] -> (1 / ((7/8 * (2/3 * 5/6)) - 4/9))
[249] ['7/8', '8/7', '5/3', '5/3', '3'] -> (3 / (7/8 * (8/7 - (5/3 / 5/3))))
[250] ['1/7', '5/9', '7/6', '7/5', '6'] -> (5/9 * ((7/5 / 7/6) + (6 / 1/7)))
[251] ['1/8', '7/5', '9/5', '8/3', '9'] -> ((9 - (9/5 * 8/3)) / (1/8 * 7/5))
[252] ['5/6', '9/7', '3/2', '7/2', '4'] -> ((3/2 + (7/2 * (9/7 + 4))) / 5/6)
[253] ['1/4', '2/3', '5/4', '9/7', '8'] -> ((5/4 - 2/3) * (8 / (1/4 / 9/7)))
[254] ['7/9', '5/6', '7/8', '3/2', '6'] -> (((3/2 / (5/6 - 7/9)) - 6) / 7/8)
[255] ['4/9', '2/3', '5/6', '1', '9/8'] -> ((2/3 / 4/9) / (1 - (5/6 * 9/8)))
[256] ['1/7', '5/9', '7/6', '3/2', '6'] -> (((6 + (7/6 / 1/7)) / 5/9) - 3/2)
[257] ['1/3', '2/5', '7/5', '3', '7/2'] -> (3 + ((7/2 + (7/5 / 2/5)) / 1/3))
[258] ['5/6', '9/7', '8/5', '8/5', '4'] -> ((8/5 / (8/5 - (9/7 / 5/6))) - 4)
[259] ['7/9', '5/6', '7/8', '8/5', '6'] -> (6 / (8/5 - (7/8 / (7/9 * 5/6))))
[260] ['1/6', '1/5', '2/7', '6/7', '4'] -> (4 * ((2/7 / 1/6) + (6/7 / 1/5)))
[261] ['4/9', '2/3', '5/6', '1', '8/7'] -> (1 / (((2/3 * 5/6) / 8/7) - 4/9))
[262] ['2/7', '9/8', '8/7', '4', '9/2'] -> (((9/2 / 9/8) - (8/7 - 4)) / 2/7)
[263] ['1/3', '2/5', '3/2', '5/3', '3'] -> (((5/3 / 2/5) - 3/2) / (1/3 / 3))
[264] ['2/9', '4/5', '9/5', '2', '7/2'] -> (4/5 + (2 * (7/2 + (9/5 / 2/9))))
[265] ['7/9', '5/6', '7/8', '5/3', '6'] -> ((5/3 / ((7/9 / 7/8) - 5/6)) - 6)
[266] ['1/4', '2/3', '9/7', '7/5', '8'] -> (7/5 * ((9/7 / 1/4) + (8 / 2/3)))
[267] ['9/8', '9/7', '9/7', '2', '8/3'] -> ((9/7 / 9/8) / ((8/3 / 2) - 9/7))
[268] ['1/7', '5/9', '7/6', '7/4', '6'] -> ((7/6 / 7/4) + (6 / (1/7 / 5/9)))
[269] ['7/8', '8/7', '5/3', '8/3', '3'] -> ((3 / 7/8) / ((8/7 + 5/3) - 8/3))
[270] ['1/3', '2/5', '3/2', '7/4', '3'] -> (3 / ((3/2 / 1/3) - (7/4 / 2/5)))
[271] ['7/9', '5/6', '7/8', '7/4', '6'] -> ((7/4 / ((7/9 / 5/6) - 7/8)) - 6)
[272] ['1/4', '2/3', '9/7', '3/2', '8'] -> (((8 / 3/2) - 2/3) / (1/4 / 9/7))
[273] ['1/7', '5/6', '5/6', '7/2', '5'] -> (7/2 * (((5/6 + 5) / 5/6) - 1/7))
[274] ['9/8', '9/7', '9/7', '2', '7/2'] -> (9/7 / (7/2 - (2 + (9/8 * 9/7))))
[275] ['2/9', '2/9', '2/7', '7/8', '5'] -> ((5 + (2/9 / 2/9)) / (2/7 * 7/8))
[276] ['3/7', '4/9', '9/8', '9/4', '4'] -> ((4 / 4/9) / ((9/8 / 3/7) - 9/4))
[277] ['1/3', '2/5', '3/2', '7/3', '3'] -> ((1/3 + 7/3) * (3/2 + (3 / 2/5)))
[278] ['5/6', '9/7', '8/5', '9/5', '4'] -> (4 / (5/6 * (8/5 - (9/5 / 9/7))))
[279] ['9/8', '9/7', '4/3', '4/3', '2'] -> (4/3 / ((2 / 9/7) - (9/8 * 4/3)))
[280] ['1/7', '5/9', '7/6', '9/4', '6'] -> (((9/4 * 6) - (1/7 * 7/6)) / 5/9)
[281] ['7/8', '8/7', '7/4', '7/4', '3'] -> (3 / (7/8 * (8/7 - (7/4 / 7/4))))
[282] ['1/8', '7/5', '7/3', '7/3', '9'] -> (9 + ((7/3 + (7/3 / 1/8)) / 7/5))
[283] ['1/7', '5/6', '6/7', '6/7', '5'] -> ((5 - (6/7 + (5/6 * 6/7))) / 1/7)
[284] ['4/9', '2/3', '5/6', '1', '8/5'] -> (8/5 / ((1 / (4/9 + 2/3)) - 5/6))
[285] ['1/3', '2/5', '3/2', '8/3', '3'] -> (3/2 + ((1/3 + 8/3) / (2/5 / 3)))
[286] ['2/7', '9/8', '7/6', '9/7', '4'] -> ((7/6 * 9/7) / (4 - (9/8 / 2/7)))
[287] ['1/4', '2/3', '9/7', '5/3', '8'] -> (9/7 * ((5/3 / 1/4) + (8 / 2/3)))
[288] ['9/8', '9/7', '4/3', '7/5', '2'] -> (9/7 / (9/8 - (2 / (4/3 * 7/5))))
[289] ['3/7', '4/9', '9/8', '7/2', '4'] -> ((4 / 4/9) / ((3/7 * 7/2) - 9/8))
[290] ['1/8', '7/5', '7/3', '5/2', '9'] -> (((9 / 5/2) - (7/5 / 7/3)) / 1/8)
[291] ['2/7', '9/8', '7/6', '4/3', '4'] -> ((7/6 * (2/7 + 4)) / (4/3 - 9/8))
[292] ['1/7', '5/9', '7/6', '5/2', '6'] -> (6 * (1/7 + (5/2 / (5/9 * 7/6))))
[293] ['2/9', '2/9', '2/7', '7/6', '5'] -> ((7/6 / (2/9 / 2/7)) + (5 / 2/9))
[294] ['3/7', '4/9', '9/8', '4', '9/2'] -> ((9/2 / (9/8 - (3/7 / 4/9))) - 4)
[295] ['1/6', '1/5', '2/7', '4/3', '4'] -> ((1/6 * 4) + (4/3 / (1/5 * 2/7)))
[296] ['7/9', '5/6', '8/9', '8/7', '6'] -> ((5/6 * 6) / (8/9 - (7/9 / 8/7)))
[297] ['4/9', '2/3', '5/6', '1', '9/4'] -> (2/3 / ((4/9 + 5/6) + (1 - 9/4)))
[298] ['2/9', '4/5', '2', '7/3', '7/3'] -> ((7/3 + (2 + 7/3)) / (2/9 / 4/5))
[299] ['1/8', '7/5', '7/3', '8/3', '9'] -> (7/3 + ((9 + (8/3 / 1/8)) / 7/5))
[300] ['1/7', '5/9', '7/6', '8/3', '6'] -> (((6 / 7/6) - 1/7) / (5/9 / 8/3))
[301] ['1/4', '2/3', '9/7', '9/4', '8'] -> ((1/4 + (9/4 / 9/7)) / (2/3 / 8))
[302] ['5/6', '9/7', '8/5', '4', '9/2'] -> (9/2 * (8/5 + (4 / (5/6 * 9/7))))
[303] ['1/9', '5/4', '4/3', '7/5', '5'] -> ((5 - (7/5 * (5/4 * 4/3))) / 1/9)
[304] ['1/7', '5/9', '7/6', '7/2', '6'] -> (1/7 + (6 * (7/2 + (5/9 / 7/6))))
[305] ['7/8', '8/7', '7/4', '3', '9/2'] -> ((8/7 * 3) * ((7/4 * 9/2) - 7/8))
[306] ['4/9', '2/3', '6/7', '6/7', '1'] -> ((2/3 + 6/7) / (4/9 * (1 - 6/7)))
[307] ['1/7', '5/6', '6/7', '8/5', '5'] -> (5 / (5/6 - ((1/7 + 6/7) / 8/5)))
[308] ['7/9', '5/6', '8/9', '8/5', '6'] -> ((8/9 + (7/9 + 5/6)) * (8/5 * 6))
[309] ['1/7', '5/9', '7/6', '9/2', '6'] -> ((6 * (9/2 - (5/9 / 7/6))) - 1/7)
[310] ['1/7', '5/6', '6/7', '7/4', '5'] -> ((5 / 7/4) / ((1/7 + 5/6) - 6/7))
[311] ['7/8', '8/7', '9/5', '9/5', '3'] -> (3 / (7/8 * (8/7 - (9/5 / 9/5))))
[312] ['1/4', '2/3', '4/3', '7/5', '8'] -> ((((4/3 + 8) / 7/5) - 2/3) / 1/4)
[313] ['7/9', '5/6', '8/9', '7/4', '6'] -> (6 / (((7/9 + 8/9) / 5/6) - 7/4))
[314] ['2/7', '9/8', '7/6', '7/4', '4'] -> ((7/4 / 7/6) / (4 - (9/8 / 2/7)))
[315] ['2/9', '4/5', '2', '5/2', '8/3'] -> ((4/5 + (8/3 / 2)) / (2/9 / 5/2))
[316] ['1/7', '5/9', '6/5', '6/5', '6'] -> ((5/9 * 6) * ((6/5 / 1/7) - 6/5))
[317] ['1/8', '7/5', '5/2', '9/2', '9'] -> (((7/5 * 5/2) - (9/2 / 9)) / 1/8)
[318] ['1/6', '1/5', '2/7', '9/4', '4'] -> ((4 / (1/5 - (1/6 * 2/7))) - 9/4)
[319] ['9/8', '9/7', '4/3', '2', '7/3'] -> ((2 + (9/7 * 7/3)) / (4/3 - 9/8))
[320] ['1/4', '2/3', '7/5', '7/5', '8'] -> ((8 + (7/5 / 7/5)) / (1/4 / 2/3))
[321] ['5/6', '9/7', '5/3', '7/3', '4'] -> ((5/3 * 7/3) * (4 / (5/6 / 9/7)))
[322] ['2/9', '2/9', '2/7', '8/5', '5'] -> (8/5 / (2/9 - ((2/9 / 2/7) / 5)))
[323] ['1/7', '5/9', '6/5', '5/4', '6'] -> (5/4 * ((6/5 / 1/7) + (6 / 5/9)))
[324] ['3/7', '4/9', '8/7', '5/3', '4'] -> ((8/7 / 3/7) / ((4/9 * 4) - 5/3))
[325] ['5/6', '9/7', '5/3', '5/2', '4'] -> ((9/7 * 4) * (5/3 + (5/2 / 5/6)))
[326] ['1/7', '5/9', '6/5', '9/7', '6'] -> ((9/7 / (1/7 / 5/9)) * (6 - 6/5))
[327] ['7/8', '8/7', '9/5', '5/2', '3'] -> ((8/7 + (9/5 / 7/8)) * (5/2 * 3))
[328] ['2/7', '9/8', '7/6', '5/2', '4'] -> (5/2 / (9/8 - (7/6 / (2/7 * 4))))
[329] ['3/7', '4/9', '8/7', '7/4', '4'] -> ((4 - 4/9) / (3/7 / (8/7 + 7/4)))
[330] ['1/3', '2/5', '7/4', '3', '9/2'] -> ((7/4 / 1/3) + ((3 + 9/2) / 2/5))
[331] ['5/6', '9/7', '5/3', '8/3', '4'] -> ((9/7 * 4) * (8/3 + (5/3 / 5/6)))
[332] ['2/9', '2/9', '2/7', '7/4', '5'] -> ((2/7 * 7/4) + ((2/9 + 5) / 2/9))
[333] ['1/7', '5/6', '6/7', '9/2', '5'] -> ((1/7 + (6/7 * 9/2)) / (5/6 / 5))
[334] ['1/9', '5/4', '7/5', '8/5', '5'] -> (5/4 * ((7/5 / 1/9) + (8/5 + 5)))
[335] ['4/9', '2/3', '6/7', '1', '5/4'] -> (1 / ((2/3 / 4/9) - (5/4 / 6/7)))
[336] ['7/9', '5/6', '9/8', '6/5', '6'] -> ((6 / 9/8) / ((5/6 * 6/5) - 7/9))
[337] ['2/7', '9/8', '7/6', '7/2', '4'] -> ((7/2 + (9/8 * 4)) / (2/7 * 7/6))
[338] ['1/7', '5/6', '7/8', '7/8', '5'] -> ((5 / (1/7 * 5/6)) / (7/8 + 7/8))
[339] ['1/8', '7/5', '7/2', '7/2', '9'] -> ((9 - (7/2 + (7/2 / 7/5))) / 1/8)
[340] ['7/8', '8/7', '9/5', '3', '7/2'] -> ((8/7 * (7/8 + 7/2)) * (9/5 + 3))
[341] ['1/4', '2/3', '7/5', '5/2', '8'] -> (8 / (7/5 - (2/3 / (1/4 * 5/2))))
[342] ['2/9', '5/6', '5/6', '5/6', '2'] -> (2 / ((2/9 - 5/6) + (5/6 * 5/6)))
[343] ['1/9', '5/4', '7/5', '5/3', '5'] -> ((5/3 - 5/4) / (1/9 / (7/5 + 5)))
[344] ['5/6', '9/7', '5/3', '4', '9/2'] -> (4 * ((5/6 + 5/3) + (9/2 / 9/7)))
[345] ['7/9', '5/6', '9/8', '9/7', '6'] -> ((6 + (7/9 * 9/7)) / (9/8 - 5/6))
[346] ['2/9', '5/6', '5/6', '6/7', '2'] -> (2 / ((2/9 + 5/6) - (5/6 / 6/7)))
[347] ['7/8', '8/7', '9/5', '3', '9/2'] -> ((8/7 + (9/5 / 7/8)) * (3 + 9/2))
[348] ['2/9', '2/9', '2/7', '7/3', '5'] -> ((5 + ((2/9 / 2/7) / 7/3)) / 2/9)
[349] ['1/9', '5/4', '7/5', '7/4', '5'] -> ((5/4 + (7/5 * 5)) + (7/4 / 1/9))
[350] ['2/7', '9/8', '6/5', '5/4', '4'] -> ((6/5 * 5/4) / (4 - (9/8 / 2/7)))
[351] ['9/8', '9/7', '7/5', '8/5', '2'] -> (9/7 / (2 - ((9/8 + 8/5) / 7/5)))
[352] ['5/6', '9/7', '7/4', '9/5', '4'] -> (4 / (9/5 - (7/4 / (5/6 * 9/7))))
[353] ['7/9', '5/6', '9/8', '5/3', '6'] -> ((6 * (5/6 * 5/3)) / (9/8 - 7/9))
[354] ['7/8', '8/7', '9/4', '9/4', '3'] -> (3 / (7/8 * (8/7 - (9/4 / 9/4))))
[355] ['1/7', '5/6', '7/8', '8/7', '5'] -> (8/7 / (((5/6 / 7/8) / 5) - 1/7))
[356] ['4/9', '2/3', '6/7', '1', '8/5'] -> (1 / (((2/3 / 6/7) / 8/5) - 4/9))
[357] ['1/7', '5/9', '6/5', '9/4', '6'] -> (9/4 * (6 + (6/5 / (1/7 / 5/9))))
[358] ['9/8', '9/7', '7/5', '5/3', '2'] -> ((9/7 * 7/5) / ((2 / 5/3) - 9/8))
[359] ['2/9', '2/9', '2/7', '8/3', '5'] -> ((8/3 * 5) / ((2/9 / 2/7) - 2/9))
[360] ['2/9', '5/6', '5/6', '7/6', '2'] -> (2 / ((2/9 + 5/6) - (5/6 * 7/6)))
[361] ['1/6', '1/5', '1/3', '7/8', '4'] -> (((1/3 + 7/8) / (1/5 / 4)) - 1/6)
[362] ['9/8', '9/7', '7/5', '7/4', '2'] -> (9/7 / (((9/8 + 7/4) / 7/5) - 2))
[363] ['5/6', '9/7', '7/4', '5/2', '4'] -> (4 / ((9/7 * 7/4) - (5/6 * 5/2)))
[364] ['1/9', '5/4', '7/5', '7/3', '5'] -> ((5 - (7/3 / 7/5)) / (1/9 * 5/4))
[365] ['1/7', '5/9', '6/5', '7/3', '6'] -> (((6 / (5/9 * 7/3)) - 6/5) / 1/7)
[366] ['4/9', '2/3', '6/7', '1', '9/5'] -> (4/9 / (2/3 - (1 / (6/7 * 9/5))))
[367] ['3/7', '4/9', '7/6', '7/5', '4'] -> ((4 / 3/7) / ((7/6 / 7/5) - 4/9))
[368] ['7/8', '8/7', '7/3', '7/3', '3'] -> (3 / (7/8 * (8/7 - (7/3 / 7/3))))
[369] ['7/9', '5/6', '9/8', '7/3', '6'] -> ((7/3 + (7/9 * 6)) / (9/8 - 5/6))
[370] ['1/8', '3/2', '8/5', '8/3', '9'] -> (((9 / 8/3) - 3/2) / (1/8 / 8/5))
[371] ['1/4', '2/3', '9/5', '7/3', '8'] -> (((2/3 * 7/3) + (8 / 9/5)) / 1/4)
[372] ['2/9', '2/9', '1/3', '5/9', '5'] -> (((5 / 5/9) - (2/9 / 2/9)) / 1/3)
[373] ['2/7', '9/8', '6/5', '5/3', '4'] -> ((9/8 * 5/3) * ((4 / 2/7) - 6/5))
[374] ['7/8', '8/7', '7/3', '5/2', '3'] -> ((3 + (7/8 * 8/7)) / (5/2 - 7/3))
[376] ['1/7', '5/9', '6/5', '7/2', '6'] -> ((6/5 + (6 / 5/9)) / (1/7 * 7/2))
[375] ['9/8', '9/7', '7/5', '2', '7/3'] -> (9/7 / ((2 / 7/3) - (9/8 / 7/5)))
[377] ['1/8', '3/2', '8/5', '7/2', '9'] -> ((7/2 * 9) - (3/2 / (1/8 * 8/5)))
[378] ['1/7', '5/6', '7/8', '3/2', '5'] -> (5 / (1/7 * (3/2 + (5/6 - 7/8))))
[379] ['2/9', '5/6', '5/6', '3/2', '2'] -> (2 / ((3/2 * (5/6 - 2/9)) - 5/6))
[380] ['5/6', '9/7', '9/5', '7/3', '4'] -> ((9/7 + 9/5) * (4 * (5/6 * 7/3)))
[381] ['9/8', '9/7', '7/5', '2', '5/2'] -> (9/7 / ((9/8 - 5/2) + (2 / 7/5)))
[382] ['2/7', '9/8', '6/5', '7/4', '4'] -> ((6/5 * 4) * ((7/4 / 2/7) - 9/8))
[383] ['1/7', '5/6', '7/8', '8/5', '5'] -> (((5 / 7/8) - 8/5) / (1/7 / 5/6))
[384] ['2/9', '2/9', '1/3', '5/7', '5'] -> (((2/9 / 2/9) + (5 / 5/7)) / 1/3)
[385] ['7/8', '8/7', '5/2', '5/2', '3'] -> (3 / (7/8 * (8/7 - (5/2 / 5/2))))
[386] ['1/9', '5/4', '3/2', '8/5', '5'] -> (3/2 + (5 / (8/5 * (1/9 * 5/4))))
[387] ['2/9', '5/6', '5/6', '8/5', '2'] -> ((5/6 + 5/6) * (2 / (2/9 / 8/5)))
[388] ['1/3', '2/5', '8/3', '3', '7/2'] -> (((3 + (8/3 / 1/3)) / 2/5) - 7/2)
[389] ['1/7', '5/9', '5/4', '5/4', '6'] -> (6 + ((5/4 + (5/4 / 1/7)) / 5/9))
[390] ['2/9', '2/9', '1/3', '3/4', '5'] -> ((5 + (2/9 / 2/9)) / (1/3 * 3/4))
[391] ['7/9', '5/6', '8/7', '6/5', '6'] -> (6 / (8/7 - (5/6 / (7/9 * 6/5))))
[392] ['1/7', '5/6', '7/8', '5/3', '5'] -> ((5 - (5/3 / 5/6)) / (1/7 * 7/8))
[393] ['1/4', '2/3', '9/5', '9/2', '8'] -> (9/5 * (((8 - 9/2) / 1/4) - 2/3))
[394] ['3/7', '4/9', '7/6', '7/4', '4'] -> (4 / (3/7 * (7/6 - (4/9 * 7/4))))
[395] ['1/9', '5/4', '3/2', '9/5', '5'] -> ((5 - 9/5) / (3/2 * (1/9 / 5/4)))
[396] ['1/7', '5/9', '5/4', '9/7', '6'] -> ((6 / (1/7 / 5/9)) / (5/4 / 9/7))
[397] ['1/7', '5/6', '7/8', '7/4', '5'] -> (5 / ((1/7 * 7/4) + (5/6 - 7/8)))
[398] ['2/9', '5/6', '5/6', '7/4', '2'] -> ((5/6 + ((7/4 + 2) / 5/6)) / 2/9)
[399] ['1/8', '3/2', '7/4', '8/3', '9'] -> (8/3 / ((7/4 / 9) - (1/8 / 3/2)))
[400] ['3/7', '4/9', '7/6', '9/5', '4'] -> (4 / (4/9 - ((3/7 * 7/6) / 9/5)))
[401] ['1/6', '1/5', '3/8', '2/5', '4'] -> (((1/5 / (2/5 - 3/8)) - 4) / 1/6)
[402] ['5/6', '9/7', '9/5', '4', '9/2'] -> (4 * (9/5 + (9/2 / (5/6 * 9/7))))
[403] ['1/9', '5/4', '3/2', '7/3', '5'] -> ((7/3 + 5) / (1/9 * (5/4 + 3/2)))
[404] ['2/9', '2/9', '1/3', '6/7', '5'] -> (1/3 + ((5 + (2/9 / 6/7)) / 2/9))
[405] ['1/7', '5/9', '5/4', '4/3', '6'] -> ((4/3 + (6 / 1/7)) / (5/9 + 5/4))
[406] ['9/8', '9/7', '3/2', '3/2', '2'] -> ((3/2 / 9/8) / ((2 / 9/7) - 3/2))
[407] ['1/3', '3/7', '3/7', '3/7', '3'] -> (((3/7 / 3/7) + (3 / 3/7)) / 1/3)
[408] ['7/8', '7/6', '7/6', '5/4', '3'] -> (3 / ((7/6 * 5/4) - (7/6 / 7/8)))
[409] ['1/9', '5/4', '3/2', '8/3', '5'] -> (5 / (3/2 - (5/4 + (1/9 / 8/3))))
[410] ['1/4', '5/7', '5/7', '4/5', '8'] -> (8 * (5/7 + (4/5 / (1/4 / 5/7))))
[411] ['2/9', '5/6', '5/6', '2', '7/3'] -> (((5/6 / 5/6) + (2 + 7/3)) / 2/9)
[412] ['2/9', '2/9', '1/3', '8/7', '5'] -> (8/7 * ((5 / 2/9) - (1/3 / 2/9)))
[413] ['1/3', '3/7', '3/7', '4/9', '3'] -> ((3/7 + 3) / (1/3 - (3/7 * 4/9)))
[414] ['3/7', '4/9', '7/6', '7/3', '4'] -> (7/6 * ((4 / (4/9 / 7/3)) - 3/7))
[415] ['7/8', '7/6', '7/6', '9/7', '3'] -> (3 / ((7/8 * 9/7) - (7/6 / 7/6)))
[416] ['1/9', '5/4', '3/2', '7/2', '5'] -> ((5/4 / 1/9) + (3/2 * (7/2 + 5)))
[417] ['7/9', '5/6', '8/7', '3/2', '6'] -> (8/7 * ((3/2 / (5/6 - 7/9)) - 6))
[418] ['2/9', '2/9', '1/3', '5/4', '5'] -> ((2/9 / 1/3) / ((5/4 / 5) - 2/9))
[419] ['1/7', '5/9', '5/4', '8/5', '6'] -> ((6 / (1/7 * 8/5)) - (5/4 / 5/9))
[420] ['1/4', '5/7', '5/7', '7/8', '8'] -> (((7/8 * 8) - (5/7 / 5/7)) / 1/4)
[421] ['3/7', '4/9', '7/6', '5/2', '4'] -> (((4 / 3/7) - (7/6 - 5/2)) / 4/9)
[422] ['9/8', '9/7', '3/2', '7/4', '2'] -> ((2 / 7/4) / ((3/2 / 9/8) - 9/7))
[423] ['7/8', '7/6', '7/6', '3/2', '3'] -> ((7/6 * 3) / ((7/8 * 3/2) - 7/6))
[424] ['1/7', '5/6', '7/8', '7/2', '5'] -> (5 / (5/6 - (1/7 * (7/8 + 7/2))))
[425] ['7/9', '5/6', '8/7', '5/3', '6'] -> ((5/3 / ((7/9 * 8/7) - 5/6)) - 6)
[426] ['1/7', '5/9', '5/4', '5/3', '6'] -> ((6 / 1/7) / ((5/3 / 5/9) - 5/4))
[427] ['1/8', '8/5', '8/5', '8/5', '9'] -> (9 / ((8/5 / (8/5 + 8/5)) - 1/8))
[428] ['1/3', '3/7', '3/7', '5/7', '3'] -> ((3/7 + 5/7) * (3 / (1/3 * 3/7)))
[429] ['5/6', '9/7', '9/4', '4', '9/2'] -> ((9/4 * 4) * ((9/2 / 9/7) - 5/6))
[430] ['7/8', '7/6', '7/6', '8/5', '3'] -> ((7/6 * 3) / (7/8 - (7/6 / 8/5)))
[431] ['9/8', '9/7', '3/2', '9/5', '2'] -> (9/5 / ((9/8 / (2 - 9/7)) - 3/2))
[432] ['4/9', '2/3', '7/8', '1', '7/5'] -> (1 / ((4/9 / 2/3) - (7/8 / 7/5)))
[433] ['3/7', '4/9', '6/5', '6/5', '4'] -> (((6/5 * 4) / (3/7 * 4/9)) - 6/5)
[434] ['2/9', '2/9', '1/3', '7/4', '5'] -> (2/9 / (7/4 - (1/3 * (2/9 + 5))))
[435] ['2/9', '5/6', '6/7', '8/9', '2'] -> (2/9 / (((5/6 + 8/9) / 6/7) - 2))
[436] ['5/6', '9/7', '7/3', '5/2', '4'] -> (4 * ((9/7 * 7/3) + (5/2 / 5/6)))
[437] ['2/9', '2/9', '1/3', '9/4', '5'] -> ((9/4 * (2/9 / 1/3)) + (5 / 2/9))
[438] ['4/9', '2/3', '7/8', '1', '8/5'] -> (2/3 / (((4/9 + 1) / 8/5) - 7/8))
[439] ['1/9', '5/4', '8/5', '9/4', '5'] -> ((5 - 5/4) / (9/4 * (1/9 / 8/5)))
[440] ['2/7', '9/8', '5/4', '3/2', '4'] -> (9/8 + (3/2 * (5/4 + (4 / 2/7))))
[441] ['1/4', '5/7', '5/7', '6/5', '8'] -> (((5/7 * 8) - 5/7) / (1/4 / 6/5))
[442] ['2/9', '2/9', '1/3', '5/2', '5'] -> (((5 / 5/2) - 2/9) / (2/9 * 1/3))
[443] ['1/6', '1/5', '3/8', '8/9', '4'] -> (((8/9 + 4) / 1/5) - (1/6 / 3/8))
[444] ['1/8', '8/5', '8/5', '9/4', '9'] -> (((9 / 9/4) - (8/5 / 8/5)) / 1/8)
[445] ['5/6', '9/7', '7/3', '4', '9/2'] -> (4 / (5/6 - ((9/7 * 7/3) / 9/2)))
[446] ['3/7', '4/9', '6/5', '9/7', '4'] -> (4 / (4/9 - ((3/7 / 6/5) / 9/7)))
[447] ['4/9', '2/3', '7/8', '1', '5/3'] -> (1 / ((2/3 / 4/9) - (7/8 * 5/3)))
[448] ['1/3', '3/7', '3/7', '5/6', '3'] -> (((3 / 1/3) - 3/7) / (3/7 * 5/6))
[449] ['9/8', '9/7', '3/2', '2', '5/2'] -> ((3/2 / 9/8) / (2 - (5/2 / 9/7)))
[450] ['2/9', '2/9', '1/3', '7/2', '5'] -> ((1/3 + 5) * (7/2 + (2/9 / 2/9)))
[451] ['5/6', '9/7', '5/2', '5/2', '4'] -> (4 / (5/2 - (5/2 / (5/6 * 9/7))))
[452] ['7/9', '5/6', '8/7', '8/3', '6'] -> (6 * (8/7 + (8/3 / (7/9 / 5/6))))
[453] ['1/4', '5/7', '5/7', '3/2', '8'] -> ((8 + (5/7 / 5/7)) / (1/4 * 3/2))
[454] ['9/8', '9/7', '3/2', '2', '7/2'] -> ((7/2 * (9/7 * 2)) / (3/2 - 9/8))
[455] ['1/7', '5/6', '8/9', '6/5', '5'] -> ((5 / (8/9 + (1/7 - 5/6))) - 6/5)
[456] ['7/8', '7/6', '7/6', '5/2', '3'] -> ((7/6 / 7/6) / (7/8 - (5/2 / 3)))
[457] ['1/7', '5/9', '5/4', '5/2', '6'] -> ((5/2 / (1/7 * 5/9)) - (5/4 * 6))
[458] ['4/9', '2/3', '7/8', '1', '9/5'] -> (1 / (7/8 - (2/3 / (4/9 * 9/5))))
[459] ['1/3', '3/7', '3/7', '6/5', '3'] -> (((3 / 1/3) - 3/7) / (3/7 / 6/5))
[460] ['5/6', '9/7', '5/2', '7/2', '4'] -> ((7/2 * 4) * ((5/2 / 5/6) - 9/7))
[461] ['7/8', '7/6', '7/6', '8/3', '3'] -> ((7/6 / 7/6) / (8/3 - (7/8 * 3)))
[462] ['1/4', '5/7', '5/7', '9/5', '8'] -> ((8 - (5/7 + (5/7 * 9/5))) / 1/4)
[463] ['7/9', '5/6', '7/6', '6/5', '6'] -> ((6 / 5/6) / ((7/6 / 7/9) - 6/5))
[464] ['5/6', '9/7', '5/2', '4', '9/2'] -> (4 / ((9/2 / 9/7) - (5/6 + 5/2)))
[465] ['2/9', '2/9', '3/8', '1/2', '5'] -> (((5 / 1/2) - (2/9 / 2/9)) / 3/8)
