[221626] ['7/8', '9/8', '9/8', '7/5', '9'] -> (9 / ((9/8 / 9/8) - (7/8 / 7/5)))
[221855] ['5/7', '7/9', '5/6', '9/5', '6'] -> ((9/5 / (5/6 - 7/9)) - (6 / 5/7))
[221856] ['1/5', '2/9', '7/5', '2', '7/2'] -> (((7/5 / 2/9) + (2 - 7/2)) / 1/5)
[221857] ['3/7', '4/7', '3/2', '9/5', '7'] -> (4/7 / ((3/7 / 9/5) - (3/2 / 7)))
[221858] ['5/7', '5/7', '7/9', '9/5', '8'] -> (8 / ((5/7 - 7/9) + (5/7 / 9/5)))
[221859] ['1/7', '1/2', '1', '9/7', '8/3'] -> ((1/7 + 1) / ((1/2 * 8/3) - 9/7))
[221860] ['8/9', '8/9', '6/5', '7/5', '5'] -> ((5 / (7/5 - 6/5)) - (8/9 / 8/9))
[221861] ['1/5', '2/9', '7/5', '2', '9/2'] -> ((7/5 + (2/9 * 9/2)) / (1/5 / 2))
[221862] ['3/7', '4/7', '3/2', '9/4', '7'] -> (4/7 / ((3/2 / 7) - (3/7 / 9/4)))
[221863] ['1/8', '2/9', '2/5', '3/2', '9'] -> (9 / (2/5 * (3/2 - (1/8 / 2/9))))
[221864] ['1/5', '5/6', '1', '7/5', '9/2'] -> ((5/6 * 9/2) * (7/5 + (1 / 1/5)))
[221865] ['5/7', '5/7', '7/9', '9/4', '8'] -> (8 / (7/9 - ((5/7 / 5/7) / 9/4)))
[221866] ['5/7', '7/9', '5/6', '7/3', '6'] -> (((5/7 * 7/3) / (5/6 - 7/9)) - 6)
[221867] ['8/9', '8/9', '6/5', '3/2', '5'] -> ((6/5 + 3/2) * (5 * (8/9 + 8/9)))
[221868] ['7/8', '9/8', '7/5', '9/2', '9'] -> (9 / ((7/8 / 7/5) - (9/8 / 9/2)))
[221869] ['1/5', '5/6', '1', '3/2', '3/2'] -> ((3/2 + (1 + 3/2)) / (1/5 * 5/6))
[221870] ['7/9', '5/3', '2', '9/4', '9/4'] -> ((2 / 9/4) / (7/9 - (5/3 / 9/4)))
[221871] ['1/5', '2/9', '3/2', '7/4', '2'] -> (2 / (7/4 - (3/2 / (1/5 / 2/9))))
[221872] ['3/7', '4/7', '8/5', '8/5', '7'] -> (((8/5 * 7) - (4/7 * 8/5)) / 3/7)
[221873] ['1/4', '2/5', '3/2', '7/4', '3'] -> (((3/2 / 2/5) - 7/4) / (1/4 / 3))
[221874] ['5/7', '5/7', '7/9', '5/2', '8'] -> (8 / (7/9 * (5/7 - (5/7 / 5/2))))
[221875] ['3/8', '8/7', '5/3', '5/2', '6'] -> (8/7 * (((5/2 + 6) / 3/8) - 5/3))
[221876] ['5/7', '7/9', '5/6', '8/3', '6'] -> ((5/6 * 8/3) * (6 / (5/7 * 7/9)))
[221877] ['1/8', '2/9', '2/5', '7/4', '9'] -> (9 + (7/4 / (2/9 * (1/8 + 2/5))))
[221878] ['7/9', '5/3', '2', '9/4', '7/3'] -> ((2 * 7/3) / ((7/9 + 5/3) - 9/4))
[221879] ['1/6', '2/9', '2/7', '7/8', '7'] -> ((7/8 + 7) / (1/6 / (2/9 + 2/7)))
[221880] ['7/8', '9/8', '8/5', '8/5', '9'] -> ((8/5 + (7/8 * 8/5)) / (9/8 / 9))
[221881] ['1/5', '2/9', '3/2', '2', '7/3'] -> (2 * ((2/9 * 3/2) + (7/3 / 1/5)))
[221882] ['1/5', '5/6', '1', '3/2', '7/3'] -> (1 + ((3/2 + 7/3) / (1/5 * 5/6)))
[221883] ['6/7', '7/8', '5/4', '9/4', '8'] -> (8 * ((9/4 / 6/7) - (7/8 - 5/4)))
[221884] ['3/8', '8/7', '5/3', '7/2', '6'] -> (6 / (3/8 * (8/7 - (5/3 / 7/2))))
[221885] ['5/7', '7/9', '6/7', '7/8', '6'] -> (6 / ((7/8 / (7/9 / 6/7)) - 5/7))
[221886] ['3/7', '4/7', '8/5', '8/3', '7'] -> (8/5 * (((4/7 + 7) / 3/7) - 8/3))
[221887] ['1/6', '2/9', '2/7', '6/5', '7'] -> ((2/7 * 7) / (2/9 - (1/6 / 6/5)))
[221888] ['8/9', '8/9', '6/5', '9/4', '5'] -> ((6/5 * 9/4) * (5 * (8/9 + 8/9)))
[221889] ['1/5', '2/9', '3/2', '2', '7/2'] -> ((7/2 / (2/9 / 2)) - (3/2 / 1/5))
[221890] ['6/7', '7/8', '9/7', '4/3', '8'] -> (8 / ((9/7 / 6/7) - (7/8 * 4/3)))
[221891] ['1/5', '5/6', '1', '8/5', '7/4'] -> ((1 / 5/6) / ((1/5 + 8/5) - 7/4))
[221892] ['1/8', '2/9', '2/5', '5/2', '9'] -> (((2/9 * 9) + (2/5 * 5/2)) / 1/8)
[221893] ['7/9', '5/3', '2', '9/4', '9/2'] -> (2 / ((7/9 * (9/2 - 9/4)) - 5/3))
[221894] ['5/7', '5/7', '4/5', '5/6', '8'] -> (8 / ((5/7 / 5/7) - (4/5 * 5/6)))
[221895] ['7/8', '9/8', '8/5', '9/4', '9'] -> (9 / ((9/4 / (9/8 * 8/5)) - 7/8))
[221896] ['3/7', '4/7', '8/5', '9/2', '7'] -> ((8/5 * 7) * ((4/7 * 9/2) - 3/7))
[221897] ['1/5', '5/6', '1', '8/5', '9/5'] -> ((9/5 + (1 / 5/6)) / (1/5 / 8/5))
[221898] ['7/9', '5/3', '2', '7/3', '7/3'] -> ((5/3 + 7/3) * (7/3 / (7/9 / 2)))
[221899] ['5/7', '5/7', '4/5', '6/7', '8'] -> (8 * (4/5 + ((5/7 + 6/7) / 5/7)))
[221900] ['7/8', '9/8', '8/5', '7/3', '9'] -> ((8/5 + (7/8 + 9/8)) * (9 - 7/3))
[221901] ['1/8', '2/9', '2/5', '9/2', '9'] -> (9/2 / (2/9 - ((1/8 / 2/5) / 9)))
[221902] ['5/7', '7/9', '6/7', '8/7', '6'] -> (6 / ((6/7 / (7/9 * 8/7)) - 5/7))
[221903] ['6/7', '7/8', '9/7', '3/2', '8'] -> ((6/7 / ((7/8 * 3/2) - 9/7)) - 8)
[221904] ['1/5', '5/6', '1', '8/5', '9/4'] -> (((1 / 5/6) + (8/5 * 9/4)) / 1/5)
[221905] ['8/9', '8/9', '6/5', '7/2', '5'] -> ((8/9 + (8/9 * 7/2)) * (6/5 * 5))
[221906] ['1/5', '5/6', '1', '8/5', '7/3'] -> (8/5 * (1 + (7/3 / (1/5 * 5/6))))
[221907] ['7/8', '9/8', '8/5', '5/2', '9'] -> (9 / ((9/8 / (5/2 - 8/5)) - 7/8))
[221908] ['1/5', '2/9', '8/5', '2', '9/4'] -> ((8/5 * 2) / (2/9 - (1/5 / 9/4)))
[221909] ['1/4', '2/5', '7/4', '7/3', '3'] -> (3 / ((7/4 / 7/3) - (1/4 / 2/5)))
[221910] ['8/9', '8/9', '6/5', '9/2', '5'] -> (8/9 / ((5 / (6/5 * 9/2)) - 8/9))
[221911] ['4/9', '4/5', '7/8', '8/9', '6'] -> (6 / (7/8 - ((4/9 / 4/5) / 8/9)))
[221912] ['1/8', '2/9', '3/7', '5/9', '9'] -> ((2/9 + 5/9) * (9 / (1/8 / 3/7)))
[221913] ['6/7', '7/8', '9/7', '9/5', '8'] -> ((9/5 + 8) / (7/8 / (6/7 + 9/7)))
[221914] ['5/7', '7/9', '6/7', '5/4', '6'] -> ((6 / 7/9) / ((5/7 + 6/7) - 5/4))
[221915] ['5/7', '5/7', '4/5', '8/7', '8'] -> ((5/7 + (8/7 / 4/5)) / (5/7 / 8))
[221916] ['1/4', '2/5', '7/4', '8/3', '3'] -> (8/3 * ((3 / 2/5) - (1/4 - 7/4)))
[221917] ['1/5', '2/9', '8/5', '2', '5/2'] -> ((8/5 / 2/9) / (5/2 - (1/5 + 2)))
[221918] ['3/7', '4/7', '7/4', '7/4', '7'] -> ((7/4 + 7/4) * (7 + (3/7 - 4/7)))
[221919] ['4/9', '4/5', '7/8', '9/8', '6'] -> (6 / (7/8 - (9/8 * (4/9 / 4/5))))
[221920] ['1/6', '2/9', '2/7', '9/5', '7'] -> ((2/9 + (2/7 * 7)) / (1/6 / 9/5))
[221921] ['7/8', '9/8', '8/5', '9/2', '9'] -> (9/8 / ((7/8 / 8/5) - (9/2 / 9)))
[221922] ['1/5', '2/9', '8/5', '2', '7/2'] -> ((8/5 / (1/5 * 2/9)) / (7/2 - 2))
[221923] ['5/7', '7/9', '6/7', '9/7', '6'] -> ((6/7 + 6) / ((7/9 * 9/7) - 5/7))
[221924] ['1/7', '1/2', '1', '7/5', '9/5'] -> ((1/2 + (1 / 1/7)) * (7/5 + 9/5))
[221925] ['6/7', '7/8', '9/7', '5/2', '8'] -> ((7/8 * 8) * (9/7 + (6/7 * 5/2)))
[221926] ['3/8', '8/7', '9/5', '7/3', '6'] -> (9/5 * ((6 / 3/8) - (8/7 * 7/3)))
[221927] ['5/7', '5/7', '4/5', '5/4', '8'] -> ((5/4 + (5/7 / 4/5)) / (5/7 / 8))
[221928] ['1/5', '2/9', '5/3', '5/3', '2'] -> ((5/3 + (5/3 * (1/5 + 2))) / 2/9)
[221929] ['1/6', '2/9', '2/7', '7/2', '7'] -> (((2/7 * 7) - (1/6 - 7/2)) / 2/9)
[221930] ['7/8', '9/8', '7/4', '7/4', '9'] -> (9 / (((7/8 + 7/4) / 7/4) - 9/8))
[221931] ['5/7', '5/7', '4/5', '9/7', '8'] -> ((5/7 + 9/7) * (4/5 + (8 / 5/7)))
[221932] ['7/9', '5/3', '2', '8/3', '7/2'] -> (8/3 / (2 - (5/3 + (7/9 / 7/2))))
[221933] ['6/7', '7/8', '9/7', '7/2', '8'] -> ((6/7 / (9/7 - 7/8)) * (7/2 + 8))
[221934] ['1/4', '2/5', '9/4', '7/3', '3'] -> ((3 * (9/4 + (7/3 / 2/5))) - 1/4)
[221935] ['3/8', '8/7', '9/5', '8/3', '6'] -> ((8/3 + (8/7 / 3/8)) * (6 - 9/5))
[221936] ['1/8', '2/9', '3/7', '3/4', '9'] -> ((3/7 * 9) * (2/9 + (3/4 / 1/8)))
[221937] ['3/7', '4/7', '7/4', '5/2', '7'] -> (7 / ((5/2 / 4/7) - (7/4 / 3/7)))
[221938] ['6/7', '7/8', '4/3', '4/3', '8'] -> (8 / (4/3 - (4/3 * (6/7 * 7/8))))
[221939] ['4/9', '4/5', '7/8', '5/4', '6'] -> (((5/4 / (7/8 - 4/5)) - 6) / 4/9)
[221940] ['7/8', '9/8', '7/4', '9/2', '9'] -> ((7/4 / (7/8 * 9/8)) * (9/2 + 9))
[221941] ['5/7', '5/7', '4/5', '7/5', '8'] -> ((7/5 + (5/7 / 5/7)) / (4/5 / 8))
[221942] ['3/7', '4/7', '7/4', '8/3', '7'] -> (7 * (8/3 + (4/7 / (3/7 * 7/4))))
[221943] ['1/4', '2/5', '7/3', '7/3', '3'] -> ((7/3 / (1/4 * 2/5)) - (7/3 - 3))
[221944] ['1/5', '2/9', '5/3', '2', '7/2'] -> ((((5/3 / 2/9) - 2) / 1/5) - 7/2)
[221945] ['5/7', '5/7', '4/5', '7/4', '8'] -> (8 * (7/4 + ((5/7 / 5/7) / 4/5)))
[221946] ['1/7', '1/2', '1', '3/2', '8/5'] -> (8/5 * (1 + ((1/2 + 3/2) / 1/7)))
[221947] ['1/6', '2/9', '1/3', '3/5', '7'] -> (((3/5 * (2/9 + 7)) - 1/3) / 1/6)
[221948] ['7/8', '9/8', '9/5', '5/2', '9'] -> ((7/8 + (9/8 / 9/5)) + (5/2 * 9))
[221949] ['3/8', '8/7', '9/4', '9/4', '6'] -> (3/8 + ((9/4 + 9/4) / (8/7 / 6)))
[221950] ['3/7', '4/7', '9/5', '9/5', '7'] -> ((4/7 * 7) * (9/5 + (9/5 / 3/7)))
[221951] ['6/7', '7/8', '4/3', '8/5', '8'] -> ((8 / (4/3 - (7/8 / 6/7))) - 8/5)
[221952] ['1/8', '2/9', '3/7', '6/7', '9'] -> (3/7 / ((9 * (2/9 - 1/8)) - 6/7))
[221953] ['1/4', '2/5', '7/3', '3', '9/2'] -> ((7/3 / (1/4 * 2/5)) + (3 / 9/2))
[221954] ['4/9', '4/5', '7/8', '7/5', '6'] -> (6 / ((7/5 / (4/9 + 4/5)) - 7/8))
[221955] ['1', '9/7', '7/4', '7/3', '5/2'] -> ((7/4 * (1 + 9/7)) / (5/2 - 7/3))
[221956] ['3/8', '8/7', '9/4', '7/3', '6'] -> (8/7 / (7/3 - (6 / (3/8 + 9/4))))
[221957] ['1/6', '2/9', '1/3', '5/8', '7'] -> ((1/3 + 7) / (1/6 + (2/9 * 5/8)))
[221958] ['7/8', '9/8', '9/5', '8/3', '9'] -> (9/5 * (9 + ((9/8 + 8/3) / 7/8)))
[221959] ['7/9', '7/4', '7/4', '2', '7/3'] -> (7/3 / ((7/4 - 7/9) - (7/4 / 2)))
[221960] ['3/7', '4/7', '9/5', '9/4', '7'] -> ((7 - (4/7 * 9/4)) / (3/7 / 9/5))
[221961] ['5/7', '7/9', '6/7', '8/3', '6'] -> ((6 * (5/7 + (8/3 / 7/9))) - 6/7)
[221962] ['6/7', '7/8', '4/3', '5/3', '8'] -> ((5/3 + (8 / 6/7)) / (4/3 - 7/8))
[221963] ['1/5', '5/6', '1', '9/5', '9/5'] -> (((1 / 5/6) + (9/5 + 9/5)) / 1/5)
[221964] ['5/7', '5/7', '4/5', '8/3', '8'] -> (8/3 * ((8 / 4/5) - (5/7 / 5/7)))
[221965] ['4/9', '4/5', '7/8', '5/3', '6'] -> ((5/3 + 6) / (7/8 - (4/9 / 4/5)))
[221966] ['7/8', '9/8', '9/5', '9/2', '9'] -> (7/8 + ((9/8 + (9/2 * 9)) / 9/5))
[221967] ['5/7', '5/7', '4/5', '7/2', '8'] -> (7/2 * (8 - (4/5 * (5/7 + 5/7))))
[221968] ['6/7', '7/8', '4/3', '9/5', '8'] -> ((4/3 * 9/5) * (6/7 + (8 / 7/8)))
[221969] ['1/6', '2/9', '1/3', '7/8', '7'] -> (7 / (((1/6 + 2/9) / 1/3) - 7/8))
[221970] ['1/8', '2/9', '3/7', '9/8', '9'] -> (1/8 + (9/8 * (2/9 + (9 / 3/7))))
[221971] ['6/7', '7/8', '4/3', '9/4', '8'] -> (8 / (9/4 - (7/8 * (6/7 + 4/3))))
[221972] ['3/8', '8/7', '7/3', '9/2', '6'] -> (6 * ((9/2 / (3/8 * 7/3)) - 8/7))
[221973] ['1/5', '2/9', '7/4', '2', '8/3'] -> (((2 / 1/5) - (7/4 * 8/3)) / 2/9)
[221974] ['5/7', '5/7', '5/6', '7/8', '8'] -> ((5/7 * 8) / ((5/6 / 7/8) - 5/7))
[221975] ['1/6', '2/9', '1/3', '7/5', '7'] -> ((7/5 / (1/6 + 2/9)) * (7 - 1/3))
[221976] ['1/5', '5/6', '1', '9/4', '7/2'] -> ((1 / ((5/6 / 7/2) - 1/5)) - 9/4)
[221977] ['3/8', '8/7', '5/2', '8/3', '6'] -> ((8/7 * 6) * (5/2 + (3/8 * 8/3)))
[221978] ['1/5', '2/9', '7/4', '2', '7/2'] -> ((7/2 / 2/9) - (7/4 - (2 / 1/5)))
[221979] ['3/7', '4/7', '9/4', '9/4', '7'] -> ((9/4 + (9/4 * 7)) / (3/7 / 4/7))
[221980] ['1/6', '2/9', '1/3', '8/5', '7'] -> ((1/3 + 7) / (1/6 + (2/9 / 8/5)))
[221981] ['1', '9/7', '7/4', '7/2', '7/2'] -> ((1 + 9/7) * ((7/2 * 7/2) - 7/4))
[221982] ['5/7', '5/7', '5/6', '8/7', '8'] -> ((5/7 * 8) / ((5/6 * 8/7) - 5/7))
[221983] ['1/8', '2/9', '3/7', '5/4', '9'] -> ((5/4 / (1/8 * 2/9)) - (9 / 3/7))
[221984] ['4/9', '4/5', '7/8', '8/3', '6'] -> ((6 + (8/3 / 4/5)) / (4/9 * 7/8))
[221985] ['5/7', '7/9', '7/8', '9/7', '6'] -> ((6 / 7/8) / ((7/9 * 9/7) - 5/7))
[221986] ['7/9', '7/4', '9/5', '2', '8/3'] -> ((2 + 8/3) / ((7/4 / 9/5) - 7/9))
[221987] ['1/4', '3/7', '3/7', '4/5', '3'] -> ((3/7 + 3) / (4/5 * (3/7 - 1/4)))
[221988] ['7/8', '8/7', '8/7', '8/7', '9'] -> (9 / (7/8 - (8/7 / (8/7 + 8/7))))
[221989] ['5/7', '5/7', '5/6', '6/5', '8'] -> ((5/7 * 8) / (5/6 - (5/7 / 6/5)))
[221990] ['3/7', '4/7', '9/4', '7/2', '7'] -> ((7 + (4/7 * (9/4 + 7/2))) / 3/7)
[221991] ['3/8', '8/7', '8/3', '8/3', '6'] -> (8/3 + (8/7 * (8/3 + (6 / 3/8))))
[221992] ['1/5', '2/9', '9/5', '2', '9/4'] -> ((9/5 + (2 / 2/9)) / (1/5 * 9/4))
[221993] ['5/7', '5/7', '5/6', '5/4', '8'] -> (8 / ((5/7 / 5/7) - (5/6 / 5/4)))
[221994] ['3/8', '8/7', '8/3', '9/2', '6'] -> ((8/7 * 6) * (9/2 - (3/8 * 8/3)))
[221995] ['1/4', '3/7', '3/7', '8/9', '3'] -> (((3 / 1/4) - 3/7) / (3/7 / 8/9))
[221996] ['4/9', '4/5', '7/8', '9/2', '6'] -> (4/9 * ((9/2 / (7/8 - 4/5)) - 6))
[221997] ['3/7', '4/7', '7/3', '5/2', '7'] -> ((5/2 - 4/7) * (7 + (7/3 / 3/7)))
[221998] ['1/5', '2/9', '9/5', '2', '5/2'] -> (5/2 * ((2 / 1/5) - (2/9 * 9/5)))
[221999] ['1/8', '2/9', '3/7', '8/5', '9'] -> (((9 / 8/5) - (1/8 / 3/7)) / 2/9)
[222000] ['1/5', '5/6', '1', '7/2', '7/2'] -> (((7/2 / 1/5) - (1 - 7/2)) / 5/6)
[222001] ['1/7', '1/2', '1', '5/3', '7/4'] -> ((1/2 + 7/4) * ((5/3 / 1/7) - 1))
[222002] ['5/7', '5/7', '5/6', '7/5', '8'] -> (8 / (5/6 * (7/5 - (5/7 / 5/7))))
[222003] ['7/9', '7/4', '2', '9/4', '7/3'] -> ((7/4 + 9/4) * (7/3 / (7/9 / 2)))
[222004] ['7/8', '8/7', '8/7', '7/5', '9'] -> (9 / ((8/7 / 8/7) - (7/8 / 7/5)))
[222005] ['3/7', '4/7', '7/3', '7/2', '7'] -> (7 / ((7/2 * (3/7 / 4/7)) - 7/3))
[222006] ['1/8', '2/9', '3/7', '5/3', '9'] -> (((9 * (2/9 / 3/7)) - 5/3) / 1/8)
[222007] ['5/7', '5/7', '5/6', '8/5', '8'] -> (8 / ((5/6 * 8/5) - (5/7 / 5/7)))
[222008] ['1/4', '3/7', '3/7', '5/4', '3'] -> ((3/7 + 3) * (5/4 / (3/7 - 1/4)))
[222009] ['7/8', '8/7', '8/7', '3/2', '9'] -> (9 / ((7/8 - 3/2) + (8/7 / 8/7)))
[222010] ['1/5', '5/6', '1', '7/2', '9/2'] -> (((1 - 7/2) + (9/2 / 1/5)) / 5/6)
[222011] ['1/7', '1/2', '1', '5/3', '9/5'] -> (((9/5 / 1/7) - (1 / 5/3)) / 1/2)
[222012] ['3/8', '7/6', '7/6', '5/4', '6'] -> ((7/6 * 6) / ((3/8 + 7/6) - 5/4))
[222013] ['1/5', '2/9', '2', '9/4', '9/4'] -> ((2 - 2/9) * (9/4 + (9/4 / 1/5)))
[222014] ['1/4', '3/7', '3/7', '4/3', '3'] -> ((3/7 + 3) / (4/3 * (1/4 * 3/7)))
[222015] ['5/7', '5/7', '5/6', '9/5', '8'] -> (8 * (9/5 + ((5/7 / 5/7) / 5/6)))
[222016] ['1/8', '2/9', '3/7', '7/4', '9'] -> ((3/7 / 9) / ((2/9 / 7/4) - 1/8))
[222017] ['1/6', '2/9', '3/8', '5/8', '7'] -> (7 / (((3/8 - 2/9) / 1/6) - 5/8))
[222018] ['7/8', '8/7', '8/7', '7/4', '9'] -> ((7/8 + 7/4) * ((8/7 * 9) - 8/7))
[222019] ['7/9', '7/4', '2', '9/4', '9/2'] -> (9/2 / ((9/4 * (7/4 - 7/9)) - 2))
[222020] ['1/5', '2/9', '2', '9/4', '5/2'] -> (2 * ((5/2 / 1/5) - (2/9 * 9/4)))
[222021] ['5/7', '5/7', '5/6', '7/3', '8'] -> ((8 / 7/3) / ((5/7 / 5/6) - 5/7))
[222022] ['8/9', '8/9', '9/7', '8/3', '5'] -> (9/7 * (8/9 + (5 * (8/9 + 8/3))))
[222023] ['5/7', '5/7', '5/6', '9/2', '8'] -> (((5/7 * 9/2) - 5/7) / (5/6 / 8))
[222024] ['3/8', '7/6', '7/6', '7/4', '6'] -> ((7/6 * 6) / ((7/6 / 7/4) - 3/8))
[222025] ['4/9', '4/5', '8/9', '5/3', '6'] -> (5/3 * ((4/5 / 8/9) + (6 / 4/9)))
[222026] ['1/4', '3/7', '3/7', '7/4', '3'] -> (3 * ((3/7 / 3/7) + (7/4 / 1/4)))
[222027] ['8/9', '8/9', '9/7', '7/2', '5'] -> ((8/9 + (8/9 * 5)) * (9/7 * 7/2))
[222028] ['1/7', '1/2', '1', '5/3', '9/2'] -> ((1/2 * 9/2) * ((5/3 / 1/7) - 1))
[222029] ['7/9', '7/4', '2', '5/2', '7/2'] -> ((5/2 + 7/2) / ((7/4 / 7/9) - 2))
[222030] ['3/8', '7/6', '7/6', '9/5', '6'] -> ((6 - (7/6 / 7/6)) / (3/8 / 9/5))
[222031] ['1/5', '2/9', '2', '9/4', '9/2'] -> ((2 - (2/9 * 9/4)) + (9/2 / 1/5))
[222032] ['6/7', '7/8', '3/2', '8/5', '8'] -> ((3/2 * 8/5) * (6/7 + (8 / 7/8)))
[222033] ['1/6', '2/9', '3/8', '6/7', '7'] -> ((6/7 * 7) / (1/6 + (2/9 * 3/8)))
[222034] ['7/9', '7/4', '2', '5/2', '9/2'] -> ((5/2 + (7/9 * 9/2)) / (2 - 7/4))
[222035] ['5/7', '7/9', '7/8', '9/2', '6'] -> ((6 / (7/9 - 5/7)) / (7/8 * 9/2))
[222036] ['1/8', '2/9', '3/7', '7/2', '9'] -> ((3/7 * 7/2) * (9 / (1/8 / 2/9)))
[222037] ['1/5', '6/7', '6/7', '1', '6/5'] -> (((6/7 / (1 - 6/7)) - 6/5) / 1/5)
[222038] ['7/8', '8/7', '7/6', '7/6', '9'] -> (9 * ((8/7 * 7/6) + (7/6 / 7/8)))
[222039] ['4/9', '4/5', '8/9', '7/3', '6'] -> (6 * (7/3 + ((4/9 + 8/9) / 4/5)))
[222040] ['1/5', '2/9', '2', '7/3', '7/3'] -> (((2 / 1/5) - (7/3 + 7/3)) / 2/9)
[222041] ['3/7', '3/5', '3/5', '3/4', '7'] -> ((3/5 + (3/7 * 7)) / (3/4 - 3/5))
[222042] ['1/4', '3/7', '3/7', '8/3', '3'] -> (3 / (((3/7 / 3/7) / 8/3) - 1/4))
[222043] ['1/7', '1/2', '1', '7/4', '7/3'] -> ((1 / (1/7 * 1/2)) / (7/3 - 7/4))
[222044] ['5/7', '5/7', '6/7', '9/8', '8'] -> ((5/7 + (5/7 * 8)) / (9/8 - 6/7))
[222045] ['1/5', '6/7', '6/7', '1', '5/4'] -> ((6/7 / (1/5 * 5/4)) / (1 - 6/7))
[222046] ['1/8', '2/9', '3/7', '9/2', '9'] -> ((9 / 3/7) / ((2/9 * 9/2) - 1/8))
[222047] ['6/7', '7/8', '3/2', '7/3', '8'] -> (8 / (7/3 - (3/2 / (6/7 * 7/8))))
[222048] ['8/9', '8/9', '4/3', '8/5', '5'] -> ((8/5 * 5) / (4/3 - (8/9 / 8/9)))
[222049] ['5/7', '7/9', '8/9', '9/8', '6'] -> (6 / (7/9 * (9/8 - (5/7 / 8/9))))
[222050] ['1/6', '2/9', '3/8', '9/7', '7'] -> ((9/7 * 7) / ((1/6 / 2/9) - 3/8))
[222051] ['1', '9/7', '9/5', '7/3', '7/3'] -> ((9/7 + 9/5) * (7/3 * (1 + 7/3)))
[222052] ['1/7', '1/2', '1', '7/4', '8/3'] -> ((1 + (1/2 / 7/4)) / (1/7 / 8/3))
[222053] ['7/9', '7/4', '2', '7/2', '9/2'] -> ((7/4 + 2) + (9/2 / (7/9 / 7/2)))
[222054] ['1/4', '3/7', '4/9', '4/9', '3'] -> (((3 / 3/7) - (4/9 / 4/9)) / 1/4)
[222055] ['3/8', '7/6', '7/6', '9/2', '6'] -> (((9/2 / 7/6) + (6 / 7/6)) / 3/8)
[222056] ['5/7', '5/7', '6/7', '6/5', '8'] -> (8 / (((5/7 + 5/7) / 6/5) - 6/7))
[222057] ['1/8', '2/9', '4/9', '4/7', '9'] -> (9 * ((2/9 / (1/8 * 4/7)) - 4/9))
[222058] ['1/5', '2/9', '2', '5/2', '5/2'] -> ((5/2 / 1/5) + (5/2 + (2 / 2/9)))
[222059] ['1', '9/7', '9/5', '7/3', '5/2'] -> ((9/5 * 7/3) * (5/2 * (1 + 9/7)))
[222060] ['5/7', '7/9', '8/9', '7/6', '6'] -> ((5/7 / (7/6 - (8/9 / 7/9))) - 6)
[222061] ['5/7', '5/7', '6/7', '5/4', '8'] -> ((8 + (5/7 + 5/7)) / (5/4 - 6/7))
[222062] ['3/7', '3/5', '3/5', '8/9', '7'] -> (((7 - 3/5) / (3/7 * 3/5)) - 8/9)
[222063] ['3/8', '7/6', '6/5', '5/4', '6'] -> (6 / ((3/8 - 7/6) + (5/4 / 6/5)))
[222064] ['6/7', '7/8', '8/5', '5/3', '8'] -> (8 / ((5/3 / (7/8 * 8/5)) - 6/7))
[222065] ['1/5', '2/9', '2', '5/2', '8/3'] -> ((8/3 / (2/9 - 1/5)) / (2 * 5/2))
[222066] ['1/8', '2/9', '4/9', '3/5', '9'] -> (9 / (3/5 * (1/8 + (2/9 / 4/9))))
[222067] ['7/9', '9/5', '9/5', '2', '9/4'] -> (2 / (7/9 - (9/4 / (9/5 * 9/5))))
[222068] ['5/7', '5/7', '6/7', '7/5', '8'] -> ((6/7 * 8) / ((5/7 * 7/5) - 5/7))
[222069] ['3/7', '3/5', '3/5', '9/8', '7'] -> ((3/7 * 7) / (9/8 - (3/5 / 3/5)))
[222070] ['3/8', '7/6', '6/5', '9/7', '6'] -> ((6 + (7/6 * 9/7)) / (3/8 / 6/5))
[222071] ['1/4', '3/7', '4/9', '5/9', '3'] -> (((3 / 3/7) - (4/9 + 5/9)) / 1/4)
[222072] ['1/5', '6/7', '6/7', '1', '8/5'] -> ((6/7 * 8/5) / ((1/5 + 6/7) - 1))
[222073] ['1', '9/7', '9/5', '7/3', '7/2'] -> ((9/5 * (1 + 9/7)) * (7/3 + 7/2))
[222074] ['1/5', '2/9', '2', '5/2', '7/2'] -> ((7/2 / 1/5) - (5/2 - (2 / 2/9)))
[222075] ['5/7', '7/9', '8/9', '7/5', '6'] -> ((8/9 * 6) / ((5/7 * 7/5) - 7/9))
[222076] ['7/8', '8/7', '7/6', '9/5', '9'] -> ((7/6 * 9/5) * (8/7 + (9 / 7/8)))
[222077] ['6/7', '7/8', '8/5', '9/4', '8'] -> ((7/8 * 8/5) * ((9/4 * 8) - 6/7))
[222078] ['7/9', '9/5', '9/5', '2', '7/3'] -> ((9/5 + (7/3 / 7/9)) / (2 - 9/5))
[222079] ['1/5', '2/9', '2', '5/2', '9/2'] -> ((5/2 / (1/5 / 2)) - (2/9 * 9/2))
[222080] ['7/8', '8/7', '7/6', '8/3', '9'] -> (9 / (7/8 - ((8/7 * 7/6) / 8/3)))
[222081] ['1/7', '1/2', '1', '9/5', '5/2'] -> ((((9/5 * 5/2) - 1) / 1/7) - 1/2)
[222082] ['7/9', '9/5', '9/5', '2', '5/2'] -> (2 / (7/9 - (5/2 / (9/5 + 9/5))))
[222083] ['8/9', '8/9', '4/3', '8/3', '5'] -> ((4/3 + 8/3) * (5 + (8/9 / 8/9)))
