[435338] ['1/4', '1/5', '7/4', '8/5', '8/9'] -> ((((7/4 / 1/4) - 8/5) / 1/5) * 8/9)
[436687] ['1/4', '1/6', '1/6', '8/3', '8/7'] -> ((1/6 - 8/3) / ((1/6 / 8/7) - 1/4))
[436693] ['1/4', '1/6', '1/6', '8/3', '9/8'] -> ((8/3 / (1/6 - (1/4 * 1/6))) * 9/8)
[436697] ['1/4', '1/6', '1/6', '8/5', '9/2'] -> (9/2 / ((1/4 + (1/6 / 8/5)) - 1/6))
[436698] ['1/4', '1/6', '1/6', '8/5', '9/4'] -> (9/4 / (((1/4 + 1/6) / 8/5) - 1/6))
[436702] ['1/4', '1/6', '1/6', '8/7', '8/7'] -> (8/7 / ((1/6 + 1/6) - (1/4 * 8/7)))
[436704] ['1/4', '1/6', '1/6', '8/7', '9/2'] -> (9/2 / ((1/4 * 1/6) + (1/6 / 8/7)))
[436731] ['1/4', '1/6', '1/7', '1/7', '1/8'] -> ((1/7 / 1/7) / ((1/6 + 1/8) - 1/4))
[436733] ['1/4', '1/6', '1/7', '1/7', '2/3'] -> ((1/7 / 1/6) / (1/4 - (1/7 / 2/3)))
[436737] ['1/4', '1/6', '1/7', '1/7', '3/2'] -> ((1/7 / 1/6) / (1/4 - (1/7 * 3/2)))
[436741] ['1/4', '1/6', '1/7', '1/7', '3/8'] -> ((1/7 / 1/7) / ((1/4 + 1/6) - 3/8))
[436743] ['1/4', '1/6', '1/7', '1/7', '4/5'] -> ((1/7 / 1/7) / (1/4 - (1/6 / 4/5)))
[436748] ['1/4', '1/6', '1/7', '1/7', '5/4'] -> ((1/7 / 1/7) / (1/4 - (1/6 * 5/4)))
[436749] ['1/4', '1/6', '1/7', '1/7', '5/6'] -> ((1/7 / 1/7) / ((1/4 * 5/6) - 1/6))
[436751] ['1/4', '1/6', '1/7', '1/7', '5/8'] -> ((1/7 / 1/7) / ((1/6 / 1/4) - 5/8))
[436753] ['1/4', '1/6', '1/7', '1/7', '6/5'] -> ((1/7 / 1/7) / ((1/4 / 6/5) - 1/6))
[436755] ['1/4', '1/6', '1/7', '1/7', '7/2'] -> ((((1/7 + 1/7) / 1/4) / 1/6) * 7/2)
[436757] ['1/4', '1/6', '1/7', '1/7', '7/4'] -> ((1/7 / 1/7) / ((1/6 * 7/4) - 1/4))
[436758] ['1/4', '1/6', '1/7', '1/7', '7/5'] -> ((1/7 + 1/7) / ((1/4 / 7/5) - 1/6))
[436759] ['1/4', '1/6', '1/7', '1/7', '7/6'] -> (((7/6 - 1/6) - 1/7) / (1/4 * 1/7))
[436806] ['1/4', '1/6', '1/7', '1/8', '9/2'] -> (9/2 / (1/6 * (1/4 + (1/8 / 1/7))))
[436819] ['1/4', '1/6', '1/7', '1/9', '3/7'] -> (((1/7 / (1/6 - 1/9)) / 1/4) / 3/7)
[436829] ['1/4', '1/6', '1/7', '1/9', '5/7'] -> (5/7 / ((1/4 - 1/7) * (1/6 + 1/9)))
[436835] ['1/4', '1/6', '1/7', '1/9', '7/3'] -> (((1/7 / (1/6 - 1/9)) / 1/4) * 7/3)
[436839] ['1/4', '1/6', '1/7', '1/9', '7/8'] -> (((1/6 / (1/7 - 1/9)) / 1/4) / 7/8)
[436843] ['1/4', '1/6', '1/7', '1/9', '8/7'] -> (((1/6 / (1/7 - 1/9)) / 1/4) * 8/7)
[436846] ['1/4', '1/6', '1/7', '1/9', '9/4'] -> ((((1/4 + 1/6) / 1/7) / 1/9) - 9/4)
[436850] ['1/4', '1/6', '1/7', '2/3', '2/3'] -> ((((1/6 + 2/3) / 1/4) / 1/7) + 2/3)
[436855] ['1/4', '1/6', '1/7', '2/3', '3/4'] -> ((((2/3 / 1/7) - 1/6) / 1/4) / 3/4)
[436859] ['1/4', '1/6', '1/7', '2/3', '4/3'] -> ((((2/3 / 1/7) - 1/6) / 1/4) * 4/3)
[436863] ['1/4', '1/6', '1/7', '2/3', '5/2'] -> ((((2/3 / 1/7) - 1/4) / 1/6) - 5/2)
[436873] ['1/4', '1/6', '1/7', '2/3', '7/3'] -> (((2/3 / (1/4 - 1/6)) / 1/7) / 7/3)
[436884] ['1/4', '1/6', '1/7', '2/3', '9/4'] -> ((((2/3 / 1/6) - 1/4) / 1/7) - 9/4)
[436894] ['1/4', '1/6', '1/7', '2/5', '3/7'] -> (3/7 / (1/6 * ((1/7 / 2/5) - 1/4)))
[436904] ['1/4', '1/6', '1/7', '2/5', '5/7'] -> (((2/5 / (1/4 - 1/6)) / 1/7) * 5/7)
[436912] ['1/4', '1/6', '1/7', '2/5', '7/5'] -> (((2/5 / (1/4 - 1/6)) / 1/7) / 7/5)
[436918] ['1/4', '1/6', '1/7', '2/5', '8/7'] -> (8/7 / (1/4 * ((1/7 / 2/5) - 1/6)))
[436926] ['1/4', '1/6', '1/7', '2/7', '2/9'] -> ((1/6 + (1/7 / 2/7)) / (1/4 - 2/9))
[436931] ['1/4', '1/6', '1/7', '2/7', '3/8'] -> (((1/7 / 1/6) / 2/7) / (3/8 - 1/4))
[436946] ['1/4', '1/6', '1/7', '2/7', '7/3'] -> ((((1/7 + 2/7) / 1/4) / 1/6) * 7/3)
[436961] ['1/4', '1/6', '1/7', '2/9', '2/9'] -> (2/9 / (((1/6 * 2/9) / 1/7) - 1/4))
[436965] ['1/4', '1/6', '1/7', '2/9', '3/7'] -> (((1/7 / (2/9 - 1/6)) / 1/4) / 3/7)
[436967] ['1/4', '1/6', '1/7', '2/9', '4/3'] -> (4/3 / ((2/9 / 1/7) - (1/4 / 1/6)))
[436972] ['1/4', '1/6', '1/7', '2/9', '5/3'] -> (5/3 / (((1/4 * 1/6) / 1/7) - 2/9))
[436981] ['1/4', '1/6', '1/7', '2/9', '7/3'] -> (((1/7 / (2/9 - 1/6)) / 1/4) * 7/3)
[436982] ['1/4', '1/6', '1/7', '2/9', '7/4'] -> (((1/6 / (1/4 - 2/9)) / 1/7) / 7/4)
[436985] ['1/4', '1/6', '1/7', '2/9', '7/8'] -> ((((1/6 / 1/4) / 1/7) / 2/9) / 7/8)
[436989] ['1/4', '1/6', '1/7', '2/9', '8/7'] -> ((((1/6 / 1/4) / 1/7) / 2/9) * 8/7)
[437001] ['1/4', '1/6', '1/7', '3/2', '4/3'] -> (4/3 / ((1/6 / (1/4 - 1/7)) - 3/2))
[437004] ['1/4', '1/6', '1/7', '3/2', '4/9'] -> ((((1/6 / 1/7) + 3/2) / 1/4) / 4/9)
[437019] ['1/4', '1/6', '1/7', '3/2', '7/8'] -> ((((1/4 / 1/6) + 3/2) / 1/7) / 7/8)
[437025] ['1/4', '1/6', '1/7', '3/2', '9/2'] -> ((((1/4 / 1/7) + 3/2) / 1/6) + 9/2)
[437026] ['1/4', '1/6', '1/7', '3/2', '9/4'] -> ((((1/6 / 1/7) + 3/2) / 1/4) * 9/4)
[437028] ['1/4', '1/6', '1/7', '3/2', '9/7'] -> (9/7 / ((1/7 / 3/2) - (1/4 * 1/6)))
[437035] ['1/4', '1/6', '1/7', '3/4', '4/5'] -> ((((3/4 / 1/7) - 1/4) / 1/6) * 4/5)
[437038] ['1/4', '1/6', '1/7', '3/4', '5/2'] -> ((5/2 / 1/4) / ((1/6 / 1/7) - 3/4))
[437039] ['1/4', '1/6', '1/7', '3/4', '5/3'] -> ((((1/6 + 3/4) / 1/4) / 1/7) - 5/3)
[437040] ['1/4', '1/6', '1/7', '3/4', '5/4'] -> ((((3/4 / 1/7) - 1/4) / 1/6) / 5/4)
[437043] ['1/4', '1/6', '1/7', '3/4', '5/8'] -> ((((1/4 / 1/7) + 3/4) / 1/6) / 5/8)
[437048] ['1/4', '1/6', '1/7', '3/4', '7/3'] -> (((1/6 + (3/4 / 1/7)) / 1/4) + 7/3)
[437050] ['1/4', '1/6', '1/7', '3/4', '7/5'] -> ((((3/4 / 1/4) - 1/7) / 1/6) * 7/5)
[437055] ['1/4', '1/6', '1/7', '3/4', '8/5'] -> ((((1/4 / 1/7) + 3/4) / 1/6) * 8/5)
[437058] ['1/4', '1/6', '1/7', '3/4', '9/2'] -> (((1/4 + (3/4 / 1/7)) - 1/6) * 9/2)
[437061] ['1/4', '1/6', '1/7', '3/4', '9/7'] -> (9/7 / (1/7 * (1/4 + (1/6 * 3/4))))
[437064] ['1/4', '1/6', '1/7', '3/5', '3/7'] -> (3/7 / (1/4 * ((1/7 / 3/5) - 1/6)))
[437074] ['1/4', '1/6', '1/7', '3/5', '5/7'] -> (((3/5 / (1/4 - 1/7)) / 1/6) * 5/7)
[437077] ['1/4', '1/6', '1/7', '3/5', '6/5'] -> (6/5 / (1/7 * (1/4 + (1/6 * 3/5))))
[437082] ['1/4', '1/6', '1/7', '3/5', '7/5'] -> (((3/5 / (1/4 - 1/7)) / 1/6) / 7/5)
[437095] ['1/4', '1/6', '1/7', '3/7', '3/7'] -> ((3/7 / 1/4) / (1/7 - (1/6 * 3/7)))
[437111] ['1/4', '1/6', '1/7', '3/7', '7/3'] -> (7/3 / (1/6 * (1/4 + (1/7 / 3/7))))
[437112] ['1/4', '1/6', '1/7', '3/7', '7/4'] -> ((((1/7 + 3/7) / 1/4) / 1/6) * 7/4)
[437119] ['1/4', '1/6', '1/7', '3/7', '8/7'] -> (8/7 / ((1/4 - 1/6) * (1/7 + 3/7)))
[437130] ['1/4', '1/6', '1/7', '3/8', '4/9'] -> ((1/6 + ((3/8 / 1/4) / 1/7)) / 4/9)
[437140] ['1/4', '1/6', '1/7', '3/8', '7/2'] -> (((1/7 / (3/8 - 1/4)) / 1/6) * 7/2)
[437145] ['1/4', '1/6', '1/7', '3/8', '7/8'] -> (((3/8 / (1/4 - 1/7)) / 1/6) / 7/8)
[437151] ['1/4', '1/6', '1/7', '3/8', '9/2'] -> (9/2 / (((1/6 * 3/8) / 1/7) - 1/4))
[437154] ['1/4', '1/6', '1/7', '3/8', '9/7'] -> (9/7 / (1/4 * ((1/7 / 3/8) - 1/6)))
[437161] ['1/4', '1/6', '1/7', '4/3', '5/3'] -> (5/3 / (1/6 * ((1/4 / 1/7) - 4/3)))
[437168] ['1/4', '1/6', '1/7', '4/3', '6/7'] -> (6/7 / (1/4 - (1/7 * (1/6 + 4/3))))
[437169] ['1/4', '1/6', '1/7', '4/3', '7/2'] -> ((1/7 / ((1/4 / 4/3) - 1/6)) * 7/2)
[437171] ['1/4', '1/6', '1/7', '4/3', '7/4'] -> ((((1/6 + 4/3) / 1/4) / 1/7) / 7/4)
[437202] ['1/4', '1/6', '1/7', '4/5', '7/8'] -> ((1/4 / ((1/7 / 4/5) - 1/6)) / 7/8)
[437209] ['1/4', '1/6', '1/7', '4/5', '9/4'] -> ((1/4 / (1/7 - (1/6 * 4/5))) - 9/4)
[437224] ['1/4', '1/6', '1/7', '4/7', '7/2'] -> ((((1/7 / 1/4) + 4/7) / 1/6) * 7/2)
[437225] ['1/4', '1/6', '1/7', '4/7', '7/3'] -> ((((4/7 - 1/7) / 1/4) / 1/6) * 7/3)
[437227] ['1/4', '1/6', '1/7', '4/7', '7/5'] -> ((((1/7 + 4/7) / 1/4) / 1/6) * 7/5)
[437241] ['1/4', '1/6', '1/7', '4/9', '5/2'] -> (5/2 / (1/7 * (1/6 + (1/4 / 4/9))))
[437242] ['1/4', '1/6', '1/7', '4/9', '5/3'] -> (5/3 / (1/7 * ((1/4 * 1/6) + 4/9)))
[437260] ['1/4', '1/6', '1/7', '4/9', '8/9'] -> (((4/9 / (1/4 - 1/7)) / 1/6) - 8/9)
[437270] ['1/4', '1/6', '1/7', '5/2', '5/7'] -> (5/7 / (((1/4 - 1/6) * 1/7) * 5/2))
[437279] ['1/4', '1/6', '1/7', '5/2', '7/6'] -> ((((1/4 / 1/6) + 5/2) / 1/7) / 7/6)
[437284] ['1/4', '1/6', '1/7', '5/2', '8/7'] -> (8/7 / (1/4 * ((1/7 * 5/2) - 1/6)))
[437285] ['1/4', '1/6', '1/7', '5/2', '8/9'] -> (((1/6 + 5/2) / (1/4 - 1/7)) - 8/9)
[437286] ['1/4', '1/6', '1/7', '5/2', '9/2'] -> (((5/2 - (1/6 / 1/7)) / 1/4) * 9/2)
[437294] ['1/4', '1/6', '1/7', '5/3', '5/7'] -> (5/7 / ((1/4 - 1/7) * (1/6 * 5/3)))
[437297] ['1/4', '1/6', '1/7', '5/3', '6/5'] -> (6/5 / (1/7 * (1/4 + (1/6 / 5/3))))
[437299] ['1/4', '1/6', '1/7', '5/3', '7/2'] -> ((((1/4 / 1/7) + 5/3) / 1/6) + 7/2)
[437301] ['1/4', '1/6', '1/7', '5/3', '7/4'] -> ((((5/3 - 1/6) / 1/4) / 1/7) / 7/4)
[437308] ['1/4', '1/6', '1/7', '5/3', '8/7'] -> (8/7 / ((1/7 / (1/4 - 1/6)) - 5/3))
[437313] ['1/4', '1/6', '1/7', '5/3', '9/7'] -> (9/7 / ((1/4 * 1/7) * (5/3 - 1/6)))
[437322] ['1/4', '1/6', '1/7', '5/4', '7/2'] -> ((((1/7 + 5/4) - 1/4) / 1/6) * 7/2)
[437328] ['1/4', '1/6', '1/7', '5/4', '7/9'] -> (((1/7 + (5/4 / 1/4)) / 1/6) * 7/9)
[437336] ['1/4', '1/6', '1/7', '5/4', '9/7'] -> (((1/7 + (5/4 / 1/4)) / 1/6) / 9/7)
[437338] ['1/4', '1/6', '1/7', '5/6', '5/6'] -> ((((5/6 / 1/4) / 1/7) - 1/6) + 5/6)
[437352] ['1/4', '1/6', '1/7', '5/6', '8/5'] -> (8/5 / (1/7 * (1/6 + (1/4 / 5/6))))
[437366] ['1/4', '1/6', '1/7', '5/7', '7/3'] -> (((1/7 + 5/7) / (1/4 - 1/6)) * 7/3)
[437367] ['1/4', '1/6', '1/7', '5/7', '7/4'] -> ((((5/7 - 1/7) / 1/4) / 1/6) * 7/4)
[437369] ['1/4', '1/6', '1/7', '5/7', '7/6'] -> ((((1/7 + 5/7) / 1/4) / 1/6) * 7/6)
[437378] ['1/4', '1/6', '1/7', '5/7', '9/5'] -> (9/5 / (1/6 * (1/4 + (1/7 / 5/7))))
[437384] ['1/4', '1/6', '1/7', '5/8', '6/7'] -> (((1/4 + (5/8 / 1/6)) / 1/7) * 6/7)
[437387] ['1/4', '1/6', '1/7', '5/8', '7/4'] -> ((1/7 / (1/6 - (1/4 * 5/8))) * 7/4)
[437389] ['1/4', '1/6', '1/7', '5/8', '7/6'] -> (((1/4 + (5/8 / 1/6)) / 1/7) / 7/6)
[437396] ['1/4', '1/6', '1/7', '5/8', '9/2'] -> (9/2 / (1/6 * ((1/4 / 1/7) - 5/8)))
[437399] ['1/4', '1/6', '1/7', '5/8', '9/7'] -> (9/7 / (1/7 / (1/6 + (5/8 / 1/4))))
[437406] ['1/4', '1/6', '1/7', '5/9', '7/4'] -> ((1/6 / (1/7 - (1/4 * 5/9))) / 7/4)
[437421] ['1/4', '1/6', '1/7', '6/5', '6/7'] -> (6/7 / ((1/6 + (1/7 / 6/5)) - 1/4))
[437430] ['1/4', '1/6', '1/7', '6/5', '8/5'] -> (8/5 / (1/7 * (1/6 + (1/4 * 6/5))))
[437436] ['1/4', '1/6', '1/7', '6/5', '9/7'] -> (9/7 / (1/7 * (1/6 + (1/4 / 6/5))))
[437438] ['1/4', '1/6', '1/7', '6/7', '6/7'] -> (6/7 / ((1/6 * 6/7) - (1/4 - 1/7)))
[437439] ['1/4', '1/6', '1/7', '6/7', '7/2'] -> ((((1/7 / 1/6) + 6/7) / 1/4) * 7/2)
[437442] ['1/4', '1/6', '1/7', '6/7', '7/5'] -> ((((6/7 - 1/7) / 1/4) / 1/6) * 7/5)
[437450] ['1/4', '1/6', '1/7', '6/7', '9/2'] -> (((6/7 / 1/7) - (1/6 / 1/4)) * 9/2)
[437451] ['1/4', '1/6', '1/7', '6/7', '9/4'] -> ((((1/6 / 1/4) + 6/7) / 1/7) * 9/4)
[437459] ['1/4', '1/6', '1/7', '7/2', '7/6'] -> (((1/6 / 1/4) + (7/2 / 1/7)) - 7/6)
[437469] ['1/4', '1/6', '1/7', '7/2', '9/7'] -> (9/7 / (1/4 / ((1/6 / 1/7) + 7/2)))
[437475] ['1/4', '1/6', '1/7', '7/3', '7/8'] -> ((((1/6 / 1/4) + 7/3) / 1/7) / 7/8)
[437479] ['1/4', '1/6', '1/7', '7/3', '8/7'] -> ((((1/6 / 1/4) + 7/3) / 1/7) * 8/7)
[437484] ['1/4', '1/6', '1/7', '7/3', '9/7'] -> (9/7 / (1/4 * (1/7 + (1/6 / 7/3))))
[437486] ['1/4', '1/6', '1/7', '7/4', '7/4'] -> ((1/4 + 7/4) / ((1/7 * 7/4) - 1/6))
[437489] ['1/4', '1/6', '1/7', '7/4', '7/8'] -> ((((1/4 / 1/7) + 7/4) / 1/6) / 7/8)
[437510] ['1/4', '1/6', '1/7', '7/5', '9/5'] -> (9/5 / (1/6 * (1/4 + (1/7 * 7/5))))
[437511] ['1/4', '1/6', '1/7', '7/5', '9/7'] -> (9/7 / (1/6 * (1/7 + (1/4 / 7/5))))
[437513] ['1/4', '1/6', '1/7', '7/6', '7/6'] -> ((((7/6 - 1/6) / 1/4) / 1/7) / 7/6)
[437514] ['1/4', '1/6', '1/7', '7/6', '7/8'] -> ((((7/6 / 1/6) - 1/7) / 1/4) * 7/8)
[437515] ['1/4', '1/6', '1/7', '7/6', '7/9'] -> ((((1/4 / 1/6) + 7/6) / 1/7) / 7/9)
[437523] ['1/4', '1/6', '1/7', '7/6', '9/7'] -> ((((1/4 / 1/6) + 7/6) / 1/7) * 9/7)
[437531] ['1/4', '1/6', '1/7', '7/8', '9/2'] -> ((((1/6 / 1/4) / 1/7) / 7/8) * 9/2)
[437550] ['1/4', '1/6', '1/7', '8/3', '9/2'] -> (9/2 / (((1/6 / 1/7) / 8/3) - 1/4))
[437553] ['1/4', '1/6', '1/7', '8/3', '9/7'] -> (9/7 / (1/4 * ((1/7 * 8/3) - 1/6)))
[437556] ['1/4', '1/6', '1/7', '8/5', '8/7'] -> (8/7 / ((1/7 / 8/5) - (1/4 * 1/6)))
[437565] ['1/4', '1/6', '1/7', '8/7', '9/2'] -> ((((1/6 * 8/7) / 1/4) / 1/7) * 9/2)
[437578] ['1/4', '1/6', '1/7', '9/2', '9/5'] -> (((9/2 - (1/6 / 1/7)) / 1/4) * 9/5)
[437579] ['1/4', '1/6', '1/7', '9/2', '9/7'] -> (9/7 / (((1/4 - 1/6) * 1/7) * 9/2))
[437581] ['1/4', '1/6', '1/7', '9/4', '9/4'] -> ((((1/4 / 1/6) + 9/4) / 1/7) - 9/4)
[437594] ['1/4', '1/6', '1/8', '1/8', '2/5'] -> ((((1/4 / 2/5) - 1/8) / 1/6) / 1/8)
[437603] ['1/4', '1/6', '1/8', '1/8', '4/5'] -> ((1/8 / 1/8) / (1/4 - (1/6 / 4/5)))
[437612] ['1/4', '1/6', '1/8', '1/8', '5/9'] -> ((1/6 / 1/8) / (5/9 - (1/8 / 1/4)))
[437616] ['1/4', '1/6', '1/8', '1/8', '7/3'] -> (((1/6 / 1/4) / 1/8) + (7/3 / 1/8))
[437633] ['1/4', '1/6', '1/8', '1/9', '2/5'] -> (((1/6 / (1/4 - 1/9)) / 1/8) / 2/5)
[437651] ['1/4', '1/6', '1/8', '1/9', '5/9'] -> (5/9 / (((1/4 + 1/8) - 1/6) * 1/9))
[437654] ['1/4', '1/6', '1/8', '1/9', '7/2'] -> (7/2 / (1/6 * ((1/8 / 1/9) - 1/4)))
[437660] ['1/4', '1/6', '1/8', '1/9', '7/9'] -> (7/9 / (((1/4 + 1/6) - 1/8) * 1/9))
[437680] ['1/4', '1/6', '1/8', '2/3', '4/5'] -> ((((2/3 / 1/6) - 1/4) / 1/8) * 4/5)
[437693] ['1/4', '1/6', '1/8', '2/3', '7/3'] -> (7/3 / (1/8 - ((1/4 * 1/6) * 2/3)))
[437710] ['1/4', '1/6', '1/8', '2/5', '2/9'] -> (((1/4 + (1/6 / 2/5)) / 1/8) / 2/9)
[437711] ['1/4', '1/6', '1/8', '2/5', '3/2'] -> (((2/5 / 1/6) / 1/8) * (3/2 - 1/4))
[437721] ['1/4', '1/6', '1/8', '2/5', '5/3'] -> ((((1/4 / 1/8) + 2/5) / 1/6) * 5/3)
[437726] ['1/4', '1/6', '1/8', '2/5', '5/9'] -> ((((1/6 / 1/4) / 1/8) / 2/5) / 5/9)
[437731] ['1/4', '1/6', '1/8', '2/5', '7/4'] -> (7/4 / (1/4 * ((1/6 / 2/5) - 1/8)))
[437734] ['1/4', '1/6', '1/8', '2/5', '7/8'] -> (7/8 / (1/4 * ((1/8 / 2/5) - 1/6)))
[437740] ['1/4', '1/6', '1/8', '2/5', '9/2'] -> (((1/4 + (1/6 / 2/5)) / 1/8) * 9/2)
[437741] ['1/4', '1/6', '1/8', '2/5', '9/4'] -> (9/4 / (1/6 * (1/4 + (1/8 / 2/5))))
[437742] ['1/4', '1/6', '1/8', '2/5', '9/5'] -> ((((1/6 / 1/4) / 1/8) / 2/5) * 9/5)
[437748] ['1/4', '1/6', '1/8', '2/7', '3/4'] -> (3/4 / (1/6 * ((1/8 / 2/7) - 1/4)))
[437765] ['1/4', '1/6', '1/8', '2/7', '7/2'] -> ((2/7 / ((1/6 + 1/8) - 1/4)) * 7/2)
[437766] ['1/4', '1/6', '1/8', '2/7', '7/3'] -> ((((1/4 / 1/8) - 2/7) / 1/6) * 7/3)
[437771] ['1/4', '1/6', '1/8', '2/7', '7/9'] -> ((((1/6 / 1/4) / 1/8) / 2/7) / 7/9)
[437773] ['1/4', '1/6', '1/8', '2/7', '8/5'] -> (8/5 / ((1/8 / (1/4 + 2/7)) - 1/6))
[437779] ['1/4', '1/6', '1/8', '2/7', '9/7'] -> ((((1/6 / 1/4) / 1/8) / 2/7) * 9/7)
[437781] ['1/4', '1/6', '1/8', '2/9', '2/9'] -> ((2/9 / ((1/6 + 1/8) - 1/4)) / 2/9)
[437786] ['1/4', '1/6', '1/8', '2/9', '3/8'] -> (((1/8 / (2/9 - 1/6)) / 1/4) / 3/8)
[437791] ['1/4', '1/6', '1/8', '2/9', '5/2'] -> (5/2 / ((1/6 / 1/4) - (1/8 / 2/9)))
[437793] ['1/4', '1/6', '1/8', '2/9', '5/4'] -> (5/4 / (1/6 * ((1/8 / 2/9) - 1/4)))
[437806] ['1/4', '1/6', '1/8', '2/9', '7/9'] -> (7/9 / (1/8 - ((1/4 + 1/6) * 2/9)))
[437808] ['1/4', '1/6', '1/8', '2/9', '8/5'] -> ((((1/4 + 1/6) / 1/8) / 2/9) * 8/5)
[437811] ['1/4', '1/6', '1/8', '2/9', '9/2'] -> ((2/9 / ((1/6 + 1/8) - 1/4)) * 9/2)
[437813] ['1/4', '1/6', '1/8', '2/9', '9/5'] -> ((((1/4 / 1/8) + 2/9) / 1/6) * 9/5)
[437818] ['1/4', '1/6', '1/8', '3/2', '3/5'] -> (3/5 / ((1/4 / (1/6 + 3/2)) - 1/8))
[437823] ['1/4', '1/6', '1/8', '3/2', '4/7'] -> (((1/4 + 3/2) / (1/6 - 1/8)) * 4/7)
[437829] ['1/4', '1/6', '1/8', '3/2', '5/7'] -> (5/7 / (1/8 - (1/6 / (1/4 + 3/2))))
[437831] ['1/4', '1/6', '1/8', '3/2', '5/9'] -> (((1/6 + 3/2) / (1/4 - 1/8)) / 5/9)
[437832] ['1/4', '1/6', '1/8', '3/2', '6/5'] -> (((3/2 / (1/4 + 1/6)) / 1/8) / 6/5)
[437833] ['1/4', '1/6', '1/8', '3/2', '6/7'] -> (((3/2 / (1/6 + 1/8)) / 1/4) / 6/7)
[437835] ['1/4', '1/6', '1/8', '3/2', '7/3'] -> (7/3 / (1/8 - ((1/4 * 1/6) / 3/2)))
[437843] ['1/4', '1/6', '1/8', '3/2', '8/7'] -> ((((1/4 / 1/8) + 3/2) / 1/6) * 8/7)
[437847] ['1/4', '1/6', '1/8', '3/2', '9/5'] -> (((1/6 + 3/2) / (1/4 - 1/8)) * 9/5)
[437851] ['1/4', '1/6', '1/8', '3/4', '3/5'] -> (((3/4 / (1/4 + 1/6)) / 1/8) / 3/5)
[437852] ['1/4', '1/6', '1/8', '3/4', '3/7'] -> (((3/4 / (1/6 + 1/8)) / 1/4) / 3/7)
[437864] ['1/4', '1/6', '1/8', '3/4', '5/9'] -> (((1/6 + 3/4) / 1/8) / (5/9 - 1/4))
[437873] ['1/4', '1/6', '1/8', '3/4', '7/9'] -> ((((3/4 - 1/6) / 1/4) / 1/8) / 7/9)
[437875] ['1/4', '1/6', '1/8', '3/4', '8/5'] -> ((((3/4 - 1/8) / 1/4) / 1/6) * 8/5)
[437876] ['1/4', '1/6', '1/8', '3/4', '8/7'] -> ((((1/8 + 3/4) / 1/4) / 1/6) * 8/7)
[437881] ['1/4', '1/6', '1/8', '3/4', '9/7'] -> ((((3/4 - 1/6) / 1/4) / 1/8) * 9/7)
[437886] ['1/4', '1/6', '1/8', '3/5', '4/3'] -> (4/3 / (1/8 - ((1/4 * 1/6) / 3/5)))
[437887] ['1/4', '1/6', '1/8', '3/5', '4/5'] -> (4/5 / ((1/8 * 3/5) - (1/4 * 1/6)))
[437890] ['1/4', '1/6', '1/8', '3/5', '5/2'] -> (((3/5 / (1/4 + 1/8)) / 1/6) * 5/2)
[437891] ['1/4', '1/6', '1/8', '3/5', '5/3'] -> ((3/5 / ((1/6 + 1/8) - 1/4)) * 5/3)
[437900] ['1/4', '1/6', '1/8', '3/5', '7/3'] -> (7/3 / ((1/4 + 1/8) - (1/6 / 3/5)))
[437901] ['1/4', '1/6', '1/8', '3/5', '7/4'] -> (7/4 / (1/8 * (1/6 + (1/4 / 3/5))))
[437903] ['1/4', '1/6', '1/8', '3/5', '7/6'] -> (7/6 / (1/6 * ((1/4 / 3/5) - 1/8)))
[437911] ['1/4', '1/6', '1/8', '3/5', '9/4'] -> (9/4 / (1/4 * (1/6 + (1/8 / 3/5))))
[437915] ['1/4', '1/6', '1/8', '3/7', '3/7'] -> ((3/7 / ((1/6 + 1/8) - 1/4)) / 3/7)
[437919] ['1/4', '1/6', '1/8', '3/7', '4/7'] -> (4/7 / ((1/4 * (1/6 + 3/7)) - 1/8))
[437922] ['1/4', '1/6', '1/8', '3/7', '5/3'] -> (5/3 / (((1/4 - 1/6) / 3/7) - 1/8))
[437930] ['1/4', '1/6', '1/8', '3/7', '7/2'] -> (((3/7 / (1/4 + 1/8)) / 1/6) * 7/2)
[437931] ['1/4', '1/6', '1/8', '3/7', '7/3'] -> ((3/7 / ((1/6 + 1/8) - 1/4)) * 7/3)
[437937] ['1/4', '1/6', '1/8', '3/7', '8/3'] -> (8/3 / ((1/8 / 1/4) - (1/6 / 3/7)))
[437939] ['1/4', '1/6', '1/8', '3/7', '8/7'] -> (8/7 / (((1/8 * 3/7) / 1/4) - 1/6))
[437954] ['1/4', '1/6', '1/8', '3/8', '5/6'] -> (((1/4 + (3/8 / 1/6)) / 1/8) / 5/6)
[437957] ['1/4', '1/6', '1/8', '3/8', '5/9'] -> (((1/6 + (3/8 / 1/4)) / 1/8) / 5/9)
[437958] ['1/4', '1/6', '1/8', '3/8', '6/5'] -> (((1/4 + (3/8 / 1/6)) / 1/8) * 6/5)
[437978] ['1/4', '1/6', '1/8', '4/3', '4/7'] -> ((((4/3 / 1/8) - 1/6) / 1/4) * 4/7)
[437986] ['1/4', '1/6', '1/8', '4/3', '5/9'] -> ((((1/4 / 1/6) / 1/8) + 4/3) / 5/9)
[437987] ['1/4', '1/6', '1/8', '4/3', '6/5'] -> ((((1/4 / 1/8) + 4/3) / 1/6) * 6/5)
[437994] ['1/4', '1/6', '1/8', '4/3', '7/8'] -> ((7/8 / 1/4) / (1/8 * (4/3 - 1/6)))
